id,lon,lat,shape,lonNZ,latNZ
5451,174.7945525,-41.3434211,57,315478.671,5420772.274
5452,174.794532,-41.3434211,57,315476.956,5420772.231
5453,174.7945034,-41.34342109,57,315474.563,5420772.171
5454,174.7944993,-41.34342109,57,315474.22,5420772.162
5455,174.7944705,-41.34341494,57,315471.793,5420772.784
5456,174.7944262,-41.34358133,58,315468.556,5420754.216
5457,174.7944095,-41.34357814,58,315467.15,5420754.534
5458,174.7943886,-41.34357814,58,315465.401,5420754.49
5459,174.7943678,-41.34357813,58,315463.661,5420754.447
5460,174.7943469,-41.34357813,58,315461.912,5420754.402
5461,174.7943304,-41.34358767,58,315460.558,5420753.308
5462,174.7943139,-41.34359402,58,315459.196,5420752.568
5463,174.7943014,-41.3435972,58,315458.159,5420752.188
5464,174.7942807,-41.34360355,58,315456.445,5420751.439
5465,174.7942641,-41.3436099,58,315455.074,5420750.698
5466,174.7942561,-41.34362261,58,315454.44,5420749.27
5467,174.7942562,-41.34363214,58,315454.476,5420748.212
5468,174.7942607,-41.34364801,58,315454.897,5420746.46
5469,174.7942734,-41.34365753,58,315455.986,5420745.43
5470,174.79429,-41.34365753,58,315457.375,5420745.465
5471,174.7943109,-41.34366071,58,315459.133,5420745.157
5472,174.7943275,-41.34365754,58,315460.513,5420745.544
5473,174.7943483,-41.34365754,58,315462.253,5420745.588
5474,174.7943733,-41.34365755,58,315464.345,5420745.641
5475,174.7943941,-41.34365755,58,315466.086,5420745.685
5476,174.7944067,-41.3436639,58,315467.158,5420745.007
5477,174.7944194,-41.34367658,58,315468.256,5420743.626
5478,174.794428,-41.34368926,58,315469.012,5420742.236
5479,174.7944282,-41.3437051,58,315469.073,5420740.478
5480,174.7944285,-41.34372093,58,315469.143,5420738.721
5481,174.7944287,-41.34373675,58,315469.204,5420736.965
5482,174.794429,-41.34375256,58,315469.274,5420735.21
5483,174.7944292,-41.34376836,58,315469.336,5420733.457
5484,174.7944418,-41.34377784,58,315470.417,5420732.431
5485,174.7944585,-41.34378101,58,315471.823,5420732.115
5486,174.7944752,-41.34378417,58,315473.229,5420731.799
5487,174.7944875,-41.34377469,58,315474.231,5420732.878
5488,174.7944999,-41.34376838,58,315475.251,5420733.605
5489,174.7945122,-41.3437589,58,315476.254,5420734.684
5490,174.7945203,-41.34374626,58,315476.896,5420736.104
5491,174.7945327,-41.34373993,58,315477.915,5420736.833
5492,174.7945493,-41.34373994,58,315479.304,5420736.868
5493,174.7945743,-41.34373994,58,315481.396,5420736.921
5494,174.7945951,-41.34373995,58,315483.136,5420736.964
5495,174.7946118,-41.34374311,58,315484.543,5420736.649
5496,174.7946284,-41.34374312,58,315485.932,5420736.683
5497,174.7946492,-41.34374312,58,315487.672,5420736.727
5498,174.7946616,-41.34373996,58,315488.7,5420737.105
5499,174.7946781,-41.34372731,58,315490.045,5420738.544
5500,174.7946779,-41.34371149,58,315489.984,5420740.3
5501,174.7946777,-41.34369248,58,315489.913,5420742.41
5502,174.7946775,-41.34367664,58,315489.852,5420744.169
5503,174.7946649,-41.34366712,58,315488.771,5420745.199
5504,174.7946483,-41.34366712,58,315487.382,5420745.163
5505,174.7946274,-41.34366394,58,315485.624,5420745.472
5506,174.7946107,-41.34366077,58,315484.218,5420745.788
5507,174.7945899,-41.34366077,58,315482.478,5420745.744
5508,174.7945649,-41.34366076,58,315480.386,5420745.692
5509,174.7945441,-41.34366393,58,315478.654,5420745.296
5510,174.7945275,-41.3436671,58,315477.274,5420744.908
5511,174.7945109,-41.34366709,58,315475.885,5420744.874
5512,174.7944942,-41.34366392,58,315474.479,5420745.191
5513,174.7944774,-41.3436544,58,315473.047,5420746.212
5514,174.7944688,-41.3436417,58,315472.291,5420747.604
5515,174.7944645,-41.343629,58,315471.895,5420749.004
5516,174.7944643,-41.3436163,58,315471.843,5420750.414
5517,174.794464,-41.34359723,58,315471.764,5420752.531
5518,174.7944638,-41.34358452,58,315471.711,5420753.941
5519,174.7944511,-41.34357497,58,315470.622,5420754.975
5520,174.7944303,-41.34357497,58,315468.881,5420754.93
5521,174.7944303,-41.34357815,58,315468.89,5420754.577
5522,174.7944262,-41.34358133,58,315468.556,5420754.216
5523,174.7950488,-41.34413485,59,315522.213,5420694.085
5524,174.7950487,-41.34411931,59,315522.161,5420695.81
5525,174.7950486,-41.34410064,59,315522.1,5420697.883
5526,174.7950485,-41.34408819,59,315522.056,5420699.265
5527,174.7950484,-41.34406951,59,315521.995,5420701.339
5528,174.7950401,-41.34405704,59,315521.265,5420702.706
5529,174.7950236,-41.3440508,59,315519.867,5420703.363
5530,174.7950071,-41.34405392,59,315518.495,5420702.982
5531,174.7949947,-41.34406326,59,315517.484,5420701.918
5532,174.7949783,-41.34406949,59,315516.13,5420701.192
5533,174.7949618,-41.34407883,59,315514.775,5420700.12
5534,174.7949495,-41.34408817,59,315513.773,5420699.057
5535,174.7949414,-41.34410062,59,315513.13,5420697.657
5536,174.7949332,-41.34411306,59,315512.479,5420696.258
5537,174.7949333,-41.3441255,59,315512.523,5420694.878
5538,174.7949334,-41.34414105,59,315512.575,5420693.151
5539,174.7949417,-41.34415348,59,315513.305,5420691.789
5540,174.7949583,-41.34415969,59,315514.711,5420691.135
5541,174.7949789,-41.3441628,59,315516.443,5420690.833
5542,174.7949995,-41.3441628,59,315518.167,5420690.877
5543,174.795016,-41.3441597,59,315519.539,5420691.256
5544,174.7950283,-41.34415039,59,315520.542,5420692.316
5545,174.7950282,-41.34414107,59,315520.507,5420693.351
5546,174.7950488,-41.34413485,59,315522.213,5420694.085
5547,174.788863,-41.34859478,60,315017.274,5420185.731
5548,174.788863,-41.34857716,60,315017.224,5420187.687
5549,174.7888489,-41.3485701,60,315016.024,5420188.441
5550,174.7888301,-41.34856305,60,315014.431,5420189.183
5551,174.7888019,-41.34856305,60,315012.072,5420189.123
5552,174.7887785,-41.34856305,60,315010.114,5420189.073
5553,174.7887597,-41.34856305,60,315008.541,5420189.033
5554,174.7887362,-41.34855952,60,315006.565,5420189.375
5555,174.7887127,-41.34855952,60,315004.599,5420189.325
5556,174.7886845,-41.34855952,60,315002.24,5420189.265
5557,174.7886657,-41.34855952,60,315000.667,5420189.225
5558,174.7886423,-41.34855952,60,314998.709,5420189.175
5559,174.7886141,-41.34855952,60,314996.35,5420189.114
5560,174.7885953,-41.34855952,60,314994.777,5420189.074
5561,174.7885718,-41.34855951,60,314992.811,5420189.025
5562,174.7885483,-41.34855951,60,314990.844,5420188.975
5563,174.7885389,-41.34857009,60,314990.088,5420187.78
5564,174.7885342,-41.34858419,60,314989.735,5420186.205
5565,174.7885248,-41.3485983,60,314988.988,5420184.618
5566,174.7885154,-41.34861945,60,314988.262,5420182.25
5567,174.788506,-41.34863003,60,314987.505,5420181.055
5568,174.7884967,-41.34864766,60,314986.777,5420179.078
5569,174.788492,-41.34866528,60,314986.434,5420177.112
5570,174.788492,-41.34868291,60,314986.484,5420175.154
5571,174.7884873,-41.34870054,60,314986.14,5420173.187
5572,174.7884873,-41.3487217,60,314986.2,5420170.837
5573,174.7884873,-41.34873227,60,314986.23,5420169.664
5574,174.788492,-41.3487499,60,314986.673,5420167.716
5575,174.7885013,-41.348764,60,314987.491,5420166.171
5576,174.7885107,-41.34877811,60,314988.318,5420164.624
5577,174.7885248,-41.34879574,60,314989.547,5420162.697
5578,174.7885483,-41.34881337,60,314991.563,5420160.79
5579,174.7885624,-41.34882395,60,314992.773,5420159.645
5580,174.7885859,-41.34883452,60,314994.769,5420158.522
5581,174.7886,-41.3488451,60,314995.979,5420157.377
5582,174.7886141,-41.34885568,60,314997.188,5420156.233
5583,174.7886328,-41.34886626,60,314998.783,5420155.098
5584,174.7886469,-41.34886978,60,314999.973,5420154.737
5585,174.7886704,-41.34886978,60,315001.939,5420154.787
5586,174.7886986,-41.34886979,60,315004.298,5420154.846
5587,174.7887174,-41.34886979,60,315005.871,5420154.887
5588,174.7887409,-41.34886979,60,315007.837,5420154.937
5589,174.7887643,-41.34886274,60,315009.775,5420155.769
5590,174.7887831,-41.34885216,60,315011.318,5420156.984
5591,174.7888066,-41.34884511,60,315013.264,5420157.817
5592,174.7888254,-41.34883101,60,315014.797,5420159.423
5593,174.7888442,-41.34882043,60,315016.34,5420160.637
5594,174.7888583,-41.34880985,60,315017.49,5420161.842
5595,174.7888724,-41.34879575,60,315018.629,5420163.438
5596,174.7888818,-41.34878165,60,315019.376,5420165.023
5597,174.7888912,-41.34876755,60,315020.122,5420166.609
5598,174.7889006,-41.34874992,60,315020.859,5420168.586
5599,174.7889053,-41.34873582,60,315021.212,5420170.162
5600,174.7889193,-41.34872171,60,315022.343,5420171.758
5601,174.788924,-41.34870761,60,315022.697,5420173.334
5602,174.7889428,-41.34869703,60,315024.24,5420174.549
5603,174.7889569,-41.34868646,60,315025.389,5420175.752
5604,174.788971,-41.34867588,60,315026.539,5420176.957
5605,174.7889945,-41.3486653,60,315028.475,5420178.182
5606,174.7890133,-41.34865825,60,315030.028,5420179.005
5607,174.7890321,-41.34865473,60,315031.591,5420179.436
5608,174.7890555,-41.3486512,60,315033.539,5420179.877
5609,174.7890696,-41.34864768,60,315034.709,5420180.298
5610,174.7890884,-41.34864415,60,315036.272,5420180.73
5611,174.7891119,-41.34864063,60,315038.228,5420181.171
5612,174.7891213,-41.34864063,60,315039.014,5420181.191
5613,174.7891495,-41.34864063,60,315041.373,5420181.252
5614,174.7891683,-41.34864063,60,315042.946,5420181.292
5615,174.7891964,-41.34864063,60,315045.297,5420181.352
5616,174.7892105,-41.34864063,60,315046.477,5420181.382
5617,174.7892387,-41.34863711,60,315048.826,5420181.833
5618,174.7892669,-41.34863711,60,315051.186,5420181.893
5619,174.7892904,-41.34863358,60,315053.142,5420182.335
5620,174.7893092,-41.34863006,60,315054.705,5420182.766
5621,174.7893326,-41.34863006,60,315056.663,5420182.816
5622,174.7893608,-41.34863006,60,315059.022,5420182.876
5623,174.7893749,-41.34863006,60,315060.202,5420182.906
5624,174.7893937,-41.34863006,60,315061.775,5420182.946
5625,174.7894172,-41.34863006,60,315063.741,5420182.996
5626,174.7894501,-41.34863006,60,315066.493,5420183.067
5627,174.7894688,-41.34863359,60,315068.068,5420182.715
5628,174.789497,-41.34863359,60,315070.427,5420182.775
5629,174.7895252,-41.34863359,60,315072.786,5420182.835
5630,174.789544,-41.34863712,60,315074.369,5420182.483
5631,174.7895675,-41.34863712,60,315076.335,5420182.533
5632,174.7895863,-41.34863712,60,315077.908,5420182.573
5633,174.7896051,-41.34863007,60,315079.461,5420183.396
5634,174.7896144,-41.34861597,60,315080.199,5420184.981
5635,174.7896191,-41.34860186,60,315080.553,5420186.558
5636,174.7896191,-41.34858776,60,315080.513,5420188.124
5637,174.7896191,-41.34856661,60,315080.453,5420190.472
5638,174.7896191,-41.34854545,60,315080.393,5420192.821
5639,174.7896098,-41.3485384,60,315079.595,5420193.584
5640,174.7895957,-41.3485243,60,315078.375,5420195.119
5641,174.7895722,-41.34851372,60,315076.379,5420196.244
5642,174.789544,-41.34850667,60,315074,5420196.966
5643,174.7895252,-41.34850314,60,315072.417,5420197.318
5644,174.7895064,-41.34849609,60,315070.824,5420198.061
5645,174.7894876,-41.34849609,60,315069.251,5420198.021
5646,174.7894689,-41.34849256,60,315067.677,5420198.373
5647,174.7894548,-41.34849256,60,315066.497,5420198.343
5648,174.7894266,-41.34849256,60,315064.138,5420198.283
5649,174.7894031,-41.34849256,60,315062.172,5420198.232
5650,174.7893796,-41.34849256,60,315060.206,5420198.182
5651,174.7893561,-41.34849256,60,315058.239,5420198.132
5652,174.7893374,-41.34849608,60,315056.685,5420197.701
5653,174.7893186,-41.34849961,60,315055.122,5420197.269
5654,174.7893045,-41.34850666,60,315053.962,5420196.457
5655,174.789281,-41.34851371,60,315052.016,5420195.624
5656,174.7892669,-41.34851723,60,315050.846,5420195.203
5657,174.7892434,-41.34852781,60,315048.91,5420193.978
5658,174.7892246,-41.34853839,60,315047.367,5420192.763
5659,174.7892058,-41.34854896,60,315045.824,5420191.55
5660,174.7891824,-41.34855601,60,315043.886,5420190.717
5661,174.7891636,-41.34856659,60,315042.344,5420189.502
5662,174.7891495,-41.34856659,60,315041.164,5420189.472
5663,174.7891307,-41.34857011,60,315039.601,5420189.041
5664,174.7891072,-41.34857717,60,315037.655,5420188.207
5665,174.7890931,-41.34858069,60,315036.485,5420187.786
5666,174.7890696,-41.34858069,60,315034.519,5420187.736
5667,174.7890509,-41.34858069,60,315032.954,5420187.696
5668,174.7890274,-41.34858421,60,315030.998,5420187.255
5669,174.7890086,-41.34858421,60,315029.425,5420187.215
5670,174.7889898,-41.34858421,60,315027.852,5420187.175
5671,174.7889663,-41.34858421,60,315025.886,5420187.125
5672,174.7889475,-41.34858774,60,315024.323,5420186.693
5673,174.7889287,-41.34859126,60,315022.76,5420186.262
5674,174.78891,-41.34859479,60,315021.206,5420185.83
5675,174.7888912,-41.34859831,60,315019.643,5420185.399
5676,174.7888818,-41.34860536,60,315018.877,5420184.596
5677,174.788863,-41.34859478,60,315017.274,5420185.731
5678,174.7726128,-41.34783969,61,313655.547,5420234.759
5679,174.7726128,-41.34782467,61,313655.504,5420236.426
5680,174.7726048,-41.34780964,61,313654.792,5420238.078
5681,174.7726048,-41.34779462,61,313654.749,5420239.746
5682,174.7725888,-41.3477826,61,313653.376,5420241.046
5683,174.7725728,-41.34777359,61,313652.012,5420242.012
5684,174.7725608,-41.34775856,61,313650.965,5420243.655
5685,174.7725488,-41.34775255,61,313649.944,5420244.296
5686,174.7725328,-41.34774954,61,313648.597,5420244.596
5687,174.7725168,-41.34774353,61,313647.241,5420245.229
5688,174.7724968,-41.34774353,61,313645.568,5420245.186
5689,174.7724728,-41.34774352,61,313643.56,5420245.135
5690,174.7724568,-41.34774953,61,313642.238,5420244.434
5691,174.7724488,-41.34775854,61,313641.594,5420243.416
5692,174.7724448,-41.34777056,61,313641.294,5420242.073
5693,174.7724447,-41.34778858,61,313641.337,5420240.072
5694,174.7724447,-41.34780661,61,313641.389,5420238.07
5695,174.7724447,-41.34781863,61,313641.423,5420236.736
5696,174.7724447,-41.34783365,61,313641.466,5420235.068
5697,174.7724447,-41.34784567,61,313641.5,5420233.734
5698,174.7724487,-41.34786069,61,313641.877,5420232.074
5699,174.7724527,-41.34787571,61,313642.255,5420230.415
5700,174.7724607,-41.34788773,61,313642.959,5420229.098
5701,174.7724687,-41.34789975,61,313643.662,5420227.781
5702,174.7724807,-41.34791177,61,313644.701,5420226.472
5703,174.7725007,-41.34792379,61,313646.408,5420225.18
5704,174.7725127,-41.3479298,61,313647.429,5420224.539
5705,174.7725287,-41.34793582,61,313648.785,5420223.905
5706,174.7725447,-41.34794483,61,313650.149,5420222.939
5707,174.7725648,-41.34795084,61,313651.848,5420222.315
5708,174.7725808,-41.34795385,61,313653.196,5420222.015
5709,174.7725968,-41.34795986,61,313654.551,5420221.382
5710,174.7726088,-41.34796287,61,313655.564,5420221.074
5711,174.7726208,-41.34797489,61,313656.602,5420219.765
5712,174.7726328,-41.34798991,61,313657.649,5420218.123
5713,174.7726368,-41.34800193,61,313658.018,5420216.797
5714,174.7726368,-41.34801395,61,313658.052,5420215.463
5715,174.7726408,-41.34801996,61,313658.404,5420214.804
5716,174.7726408,-41.34804099,61,313658.464,5420212.469
5717,174.7726408,-41.34805601,61,313658.507,5420210.802
5718,174.7726408,-41.34806803,61,313658.541,5420209.467
5719,174.7726407,-41.34808906,61,313658.593,5420207.132
5720,174.7726407,-41.34811009,61,313658.653,5420204.797
5721,174.7726407,-41.34812812,61,313658.704,5420202.795
5722,174.7726447,-41.34814014,61,313659.073,5420201.469
5723,174.7726447,-41.34816117,61,313659.133,5420199.134
5724,174.7726447,-41.34817319,61,313659.168,5420197.8
5725,174.7726487,-41.3481852,61,313659.536,5420196.475
5726,174.7726527,-41.34820023,61,313659.914,5420194.815
5727,174.7726607,-41.34821826,61,313660.635,5420192.83
5728,174.7726687,-41.34823027,61,313661.338,5420191.514
5729,174.7726767,-41.3482453,61,313662.051,5420189.863
5730,174.7726807,-41.34825131,61,313662.402,5420189.204
5731,174.7727007,-41.34826032,61,313664.101,5420188.247
5732,174.7727127,-41.34826634,61,313665.122,5420187.604
5733,174.7727327,-41.34826934,61,313666.804,5420187.314
5734,174.7727487,-41.34827536,61,313668.16,5420186.68
5735,174.7727688,-41.34828137,61,313669.859,5420186.056
5736,174.7727808,-41.34828437,61,313670.872,5420185.749
5737,174.7728048,-41.34828438,61,313672.88,5420185.799
5738,174.7728248,-41.34828438,61,313674.553,5420185.842
5739,174.7728408,-41.34828438,61,313675.891,5420185.876
5740,174.7728568,-41.34827537,61,313677.204,5420186.911
5741,174.7728648,-41.34826636,61,313677.848,5420187.929
5742,174.7728768,-41.34825134,61,313678.809,5420189.622
5743,174.7728768,-41.34823632,61,313678.766,5420191.29
5744,174.7728768,-41.3482213,61,313678.724,5420192.957
5745,174.7728768,-41.34820327,61,313678.672,5420194.959
5746,174.7728768,-41.34818525,61,313678.621,5420196.96
5747,174.7728688,-41.34817623,61,313677.926,5420197.944
5748,174.7728528,-41.34817322,61,313676.578,5420198.244
5749,174.7728328,-41.34816421,61,313674.879,5420199.201
5750,174.7728128,-41.3481612,61,313673.197,5420199.493
5751,174.7727968,-41.34815519,61,313671.842,5420200.125
5752,174.7727848,-41.34814918,61,313670.821,5420200.767
5753,174.7727688,-41.34814316,61,313669.465,5420201.401
5754,174.7727608,-41.34813114,61,313668.761,5420202.718
5755,174.7727488,-41.34811913,61,313667.723,5420204.026
5756,174.7727448,-41.3481011,61,313667.337,5420206.019
5757,174.7727448,-41.34808608,61,313667.294,5420207.687
5758,174.7727448,-41.34807406,61,313667.26,5420209.021
5759,174.7727448,-41.34806204,61,313667.225,5420210.356
5760,174.7727488,-41.34804101,61,313667.5,5420212.699
5761,174.7727488,-41.34802298,61,313667.449,5420214.701
5762,174.7727488,-41.34800796,61,313667.406,5420216.369
5763,174.7727448,-41.34799294,61,313667.028,5420218.028
5764,174.7727408,-41.34797792,61,313666.651,5420219.687
5765,174.7727288,-41.34796289,61,313665.604,5420221.33
5766,174.7727208,-41.34794787,61,313664.892,5420222.98
5767,174.7727168,-41.34792984,61,313664.506,5420224.973
5768,174.7727048,-41.34791482,61,313663.459,5420226.615
5769,174.7726928,-41.3479028,61,313662.42,5420227.924
5770,174.7726768,-41.34789078,61,313661.048,5420229.224
5771,174.7726608,-41.34788777,61,313659.7,5420229.524
5772,174.7726408,-41.34787875,61,313658.001,5420230.482
5773,174.7726288,-41.34786974,61,313656.972,5420231.457
5774,174.7726208,-41.34785772,61,313656.268,5420232.774
5775,174.7726128,-41.3478457,61,313655.564,5420234.092
5776,174.7726128,-41.34783368,61,313655.53,5420235.426
5777,174.7726128,-41.34783969,61,313655.547,5420234.759
5778,174.7722451,-41.34591331,62,313619.287,5420447.849
5779,174.7722298,-41.3459047,62,313617.982,5420448.772
5780,174.7722184,-41.3458961,62,313617.004,5420449.702
5781,174.7722031,-41.34588749,62,313615.699,5420450.625
5782,174.7721878,-41.34587888,62,313614.394,5420451.548
5783,174.7721725,-41.34587028,62,313613.09,5420452.47
5784,174.7721572,-41.3458674,62,313611.801,5420452.757
5785,174.7721381,-41.34586453,62,313610.195,5420453.034
5786,174.772119,-41.34586453,62,313608.597,5420452.993
5787,174.7721038,-41.34586453,62,313607.325,5420452.961
5788,174.7720846,-41.34586452,62,313605.719,5420452.92
5789,174.7720655,-41.34586452,62,313604.121,5420452.879
5790,174.7720541,-41.34587312,62,313603.191,5420451.9
5791,174.7720503,-41.34588746,62,313602.914,5420450.3
5792,174.7720503,-41.34589607,62,313602.939,5420449.344
5793,174.7720541,-41.34591328,62,313603.306,5420447.441
5794,174.7720617,-41.34592188,62,313603.966,5420446.503
5795,174.7720732,-41.34593336,62,313604.961,5420445.253
5796,174.7720846,-41.3459477,62,313605.956,5420443.685
5797,174.7720999,-41.34595917,62,313607.269,5420442.445
5798,174.772119,-41.34596205,62,313608.875,5420442.166
5799,174.7721343,-41.34597352,62,313610.188,5420440.925
5800,174.7721496,-41.34597926,62,313611.485,5420440.321
5801,174.772161,-41.345985,62,313612.455,5420439.708
5802,174.7721763,-41.34599361,62,313613.759,5420438.785
5803,174.7721916,-41.34599934,62,313615.056,5420438.182
5804,174.7722107,-41.34600508,62,313616.67,5420437.586
5805,174.772226,-41.34600796,62,313617.959,5420437.299
5806,174.7722451,-41.34600796,62,313619.557,5420437.34
5807,174.7722642,-41.34600796,62,313621.155,5420437.381
5808,174.7722756,-41.3460051,62,313622.1,5420437.723
5809,174.7722947,-41.3459965,62,313623.674,5420438.719
5810,174.77231,-41.34598216,62,313624.913,5420440.344
5811,174.7723138,-41.34597069,62,313625.198,5420441.626
5812,174.7723138,-41.34595635,62,313625.157,5420443.218
5813,174.7723062,-41.34594774,62,313624.497,5420444.157
5814,174.7722871,-41.34593913,62,313622.874,5420445.072
5815,174.772268,-41.34593339,62,313621.26,5420445.668
5816,174.7722489,-41.34592765,62,313619.646,5420446.265
5817,174.7722374,-41.34591905,62,313618.659,5420447.195
5818,174.7722336,-41.34591331,62,313618.324,5420447.824
5819,174.7722451,-41.34591331,62,313619.287,5420447.849
5820,174.815599,-41.34775518,63,317251.787,5420335.661
5821,174.815599,-41.34773942,63,317251.743,5420337.411
5822,174.8155948,-41.34771104,63,317251.312,5420340.553
5823,174.8155907,-41.34769213,63,317250.916,5420342.644
5824,174.8155907,-41.34767952,63,317250.881,5420344.044
5825,174.8155865,-41.3476606,63,317250.476,5420346.136
5826,174.8155823,-41.34764484,63,317250.081,5420347.876
5827,174.8155823,-41.34762907,63,317250.037,5420349.627
5828,174.8155823,-41.347607,63,317249.975,5420352.078
5829,174.8155823,-41.34758809,63,317249.922,5420354.177
5830,174.8155823,-41.34757233,63,317249.878,5420355.927
5831,174.8155823,-41.34755026,63,317249.816,5420358.377
5832,174.8155823,-41.34753765,63,317249.781,5420359.777
5833,174.8155823,-41.34751873,63,317249.728,5420361.878
5834,174.8155823,-41.34750927,63,317249.702,5420362.928
5835,174.8155865,-41.34749036,63,317250,5420365.037
5836,174.8155865,-41.34747775,63,317249.965,5420366.437
5837,174.8155865,-41.34746198,63,317249.921,5420368.188
5838,174.8155991,-41.34743992,63,317250.913,5420370.663
5839,174.8156033,-41.34742731,63,317251.229,5420372.072
5840,174.8156075,-41.34740839,63,317251.528,5420374.182
5841,174.8156117,-41.34739263,63,317251.835,5420375.941
5842,174.8156201,-41.34738317,63,317252.511,5420377.009
5843,174.8156243,-41.34736426,63,317252.81,5420379.117
5844,174.8156243,-41.34734849,63,317252.766,5420380.868
5845,174.8156243,-41.34732958,63,317252.713,5420382.967
5846,174.8156243,-41.34731066,63,317252.66,5420385.068
5847,174.8156243,-41.3472949,63,317252.616,5420386.818
5848,174.8156243,-41.34727598,63,317252.563,5420388.918
5849,174.8156243,-41.34726022,63,317252.519,5420390.668
5850,174.8156159,-41.34724761,63,317251.781,5420392.05
5851,174.8156117,-41.3472413,63,317251.412,5420392.742
5852,174.8155907,-41.34723184,63,317249.628,5420393.748
5853,174.8155781,-41.34723184,63,317248.574,5420393.722
5854,174.8155613,-41.34722869,63,317247.16,5420394.036
5855,174.8155487,-41.34722868,63,317246.105,5420394.01
5856,174.8155319,-41.34723184,63,317244.709,5420393.624
5857,174.8155193,-41.34723499,63,317243.663,5420393.248
5858,174.8154899,-41.34724444,63,317241.23,5420392.137
5859,174.8154689,-41.3472539,63,317239.499,5420391.042
5860,174.8154521,-41.34727281,63,317238.147,5420388.907
5861,174.8154353,-41.34729173,63,317236.794,5420386.771
5862,174.8154269,-41.34731064,63,317236.144,5420384.654
5863,174.8154143,-41.3473264,63,317235.134,5420382.878
5864,174.8153975,-41.34735162,63,317233.799,5420380.042
5865,174.8153891,-41.34736423,63,317233.132,5420378.624
5866,174.8153849,-41.34737369,63,317232.807,5420377.565
5867,174.8153597,-41.34738945,63,317230.742,5420375.762
5868,174.8153513,-41.34740837,63,317230.092,5420373.644
5869,174.8153471,-41.34741467,63,317229.759,5420372.936
5870,174.8153261,-41.34743674,63,317228.063,5420370.441
5871,174.8153051,-41.3474462,63,317226.333,5420369.346
5872,174.8152925,-41.34744935,63,317225.288,5420368.97
5873,174.8152757,-41.34746511,63,317223.926,5420367.185
5874,174.8152589,-41.34747457,63,317222.547,5420366.099
5875,174.8152379,-41.34748717,63,317220.825,5420364.656
5876,174.8152127,-41.34749978,63,317218.752,5420363.203
5877,174.8151875,-41.34750924,63,317216.67,5420362.099
5878,174.8151665,-41.34751554,63,317214.931,5420361.356
5879,174.8151413,-41.347525,63,317212.849,5420360.252
5880,174.8151203,-41.34752815,63,317211.101,5420359.858
5881,174.8150993,-41.34753445,63,317209.361,5420359.114
5882,174.8150741,-41.3475376,63,317207.262,5420358.711
5883,174.8150573,-41.34754706,63,317205.883,5420357.626
5884,174.8150447,-41.34755336,63,317204.846,5420356.9
5885,174.8150279,-41.34756282,63,317203.467,5420355.814
5886,174.8150153,-41.34757543,63,317202.448,5420354.387
5887,174.8150027,-41.34758488,63,317201.42,5420353.312
5888,174.8149901,-41.34760065,63,317200.41,5420351.534
5889,174.8149817,-41.34761326,63,317199.743,5420350.116
5890,174.8149733,-41.34762587,63,317199.075,5420348.699
5891,174.8149649,-41.34763848,63,317198.408,5420347.281
5892,174.8149649,-41.34765424,63,317198.452,5420345.531
5893,174.8149649,-41.34766685,63,317198.487,5420344.131
5894,174.8149649,-41.34768261,63,317198.531,5420342.381
5895,174.8149607,-41.34770153,63,317198.233,5420340.272
5896,174.8149649,-41.34771414,63,317198.62,5420338.881
5897,174.8149691,-41.34772675,63,317199.006,5420337.489
5898,174.8149817,-41.34773621,63,317200.087,5420336.466
5899,174.8149985,-41.34774567,63,317201.519,5420335.451
5900,174.8150069,-41.34775513,63,317202.248,5420334.418
5901,174.8150363,-41.34776774,63,317204.743,5420333.08
5902,174.8150573,-41.34777089,63,317206.509,5420332.775
5903,174.8150699,-41.34778035,63,317207.59,5420331.751
5904,174.8150825,-41.34778981,63,317208.67,5420330.727
5905,174.8150993,-41.34779297,63,317210.085,5420330.412
5906,174.8151161,-41.34780558,63,317211.526,5420329.047
5907,174.8151413,-41.34781189,63,317213.652,5420328.4
5908,174.8151665,-41.34781504,63,317215.769,5420328.103
5909,174.8151833,-41.34782135,63,317217.192,5420327.438
5910,174.8152043,-41.34782766,63,317218.967,5420326.782
5911,174.8152211,-41.34783396,63,317220.39,5420326.118
5912,174.8152337,-41.34784027,63,317221.462,5420325.444
5913,174.8152463,-41.34785603,63,317222.56,5420323.72
5914,174.8152631,-41.34786864,63,317224.001,5420322.356
5915,174.8152715,-41.34787495,63,317224.721,5420321.673
5916,174.8152841,-41.34789387,63,317225.829,5420319.599
5917,174.8152883,-41.34790963,63,317226.224,5420317.858
5918,174.8152925,-41.34791909,63,317226.602,5420316.816
5919,174.8152966,-41.34793801,63,317226.998,5420314.724
5920,174.8152966,-41.34795692,63,317227.051,5420312.625
5921,174.8152966,-41.34796953,63,317227.086,5420311.225
5922,174.8152924,-41.34798214,63,317226.77,5420309.816
5923,174.815284,-41.34799475,63,317226.103,5420308.398
5924,174.8152714,-41.34800421,63,317225.075,5420307.321
5925,174.8152546,-41.34801051,63,317223.687,5420306.586
5926,174.815242,-41.34801997,63,317222.659,5420305.51
5927,174.815221,-41.34802627,63,317220.92,5420304.766
5928,174.8152042,-41.34802942,63,317219.523,5420304.381
5929,174.8151874,-41.34803257,63,317218.126,5420303.996
5930,174.8151706,-41.34803257,63,317216.721,5420303.96
5931,174.8151496,-41.34803257,63,317214.964,5420303.916
5932,174.8151287,-41.34803257,63,317213.215,5420303.872
5933,174.8150993,-41.34803257,63,317210.755,5420303.81
